OBJECTID,CTLabel,BoroCode,BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,Borough,HospitalDist,NursingHomeDist,PharmDist,SoupKitchDist,SubwayDist,parkRecDist,flagshipParkDist,SidewalkCount,meanSidewalkWidth,sdSidewalkWidth
300,1134,3,Brooklyn,113400,3113400,E,BK85,East New York (Pennsylvania Ave),BK,5887.327890662869322,3177.897406945876810,667.313268873786910,2263.163953369050887,810.850178378144847,289.906211087414079,5630.535111894540023,225.000000000000000,12.850666666666671,8.457752783266798
301,1146,3,Brooklyn,114600,3114600,E,BK83,Cypress Hills-City Line,BK,10464.314789957423272,1946.858742819397776,639.838889752515342,2142.728461599251659,469.387719029093375,691.138513633776142,1165.055070283874784,130.000000000000000,10.154615384615383,4.150952287088345
302,1150,3,Brooklyn,115000,3115000,E,BK82,East New York,BK,9979.704114804644632,3408.670525699328664,1047.051713100105189,2399.602809001253263,1151.987676798634538,826.859738505351174,3179.263453789563755,120.000000000000000,8.665833333333335,2.371840962590184
303,1152,3,Brooklyn,115200,3115200,E,BK82,East New York,BK,8961.819891247745545,2362.982672884405019,261.985445395248917,1724.978262168907122,258.246848608020798,968.713797208338747,3362.781010146637982,164.000000000000000,10.804878048780481,2.979517086865962
304,1156,3,Brooklyn,115600,3115600,E,BK85,East New York (Pennsylvania Ave),BK,6702.619775804745586,3037.125158796746291,467.511186333745798,2261.180969267965338,1345.351206159389221,568.113240145789518,5183.365786861558263,185.000000000000000,13.548108108108103,9.228229915837241
305,1160,3,Brooklyn,116000,3116000,E,BK82,East New York,BK,8475.192907602862761,3070.273210252435092,1190.868564936392431,2973.959431298724667,1301.549727614286894,467.202972317824162,4774.767201688619025,153.000000000000000,10.260784313725491,3.657494743927540
306,1162,3,Brooklyn,116200,3116200,E,BK82,East New York,BK,9361.039678497743807,2665.876074419648830,907.647561512709558,2809.656825518526148,1344.660715723103976,627.218058231874920,4682.388127454742062,111.000000000000000,9.137837837837841,3.306084034956105
307,1164,3,Brooklyn,116400,3116400,E,BK82,East New York,BK,10358.841892561469649,2610.042208890168240,345.354704971826720,2035.313482615798421,1324.441883856645518,1429.716698913989831,4818.851495186499051,140.000000000000000,10.100714285714284,4.018043770931097
308,1170,3,Brooklyn,117000,3117000,I,BK82,East New York,BK,11016.043228851705862,3401.799751175987694,940.066344268824878,2342.836048611623937,839.601545289805131,307.269936795047215,1900.788478700070982,86.000000000000000,9.915116279069762,3.199063004063402
309,1172.01,3,Brooklyn,117201,3117201,E,BK83,Cypress Hills-City Line,BK,11699.532230891098152,3400.724969484444500,802.910855957477793,3216.245030627171673,745.779725769491279,675.501124781066778,675.501124781066778,91.000000000000000,9.140659340659342,2.433788908128322
310,1172.02,3,Brooklyn,117202,3117202,E,BK83,Cypress Hills-City Line,BK,12196.025828324663962,4649.995900596286447,1038.775180905641264,3030.167330618041433,1148.516542633681411,617.024548169769446,617.024548169769446,78.000000000000000,9.488461538461539,2.530847646578081
311,1194,3,Brooklyn,119400,3119400,E,BK82,East New York,BK,11722.382576661451822,3514.109932988155379,880.400123329994926,1149.847900957433012,1172.291031678541231,1320.170654046174377,4749.279548608990808,139.000000000000000,9.594964028776975,2.949903553839950
312,33,2,Bronx,003300,2003300,E,BX39,Mott Haven-Port Morris,BX,4699.893037846007246,6028.758231667528889,1126.801612077674690,1349.802744300953236,1197.132690868547115,345.680389459685728,3689.403949022049801,110.000000000000000,10.910909090909092,3.093032876802446
313,35,2,Bronx,003500,2003500,E,BX39,Mott Haven-Port Morris,BX,4873.515525018670814,4692.170651279543563,824.281056450465940,920.649738300420495,865.606799901521867,354.963296649424365,5028.236084250625936,168.000000000000000,10.661309523809523,4.045962363706749
314,38,2,Bronx,003800,2003800,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,BX,8501.667723751403173,1663.181049307677540,839.280934158736727,5917.159934001512738,4253.695633334372360,710.527280611469223,1988.041046762506085,36.000000000000000,9.411111111111110,3.763568047005986
315,40.01,2,Bronx,004001,2004001,E,BX55,Soundview-Bruckner,BX,5292.198722746175008,895.487876678690441,1169.448028053606322,4551.373306477659753,1931.064143900324325,71.634993133487981,4132.155663757792354,88.000000000000000,11.221590909090912,4.765813335650194
316,44,2,Bronx,004400,2004400,E,BX55,Soundview-Bruckner,BX,7191.199278558349761,1558.215898870839055,1393.537749057112251,3648.857495043057952,1849.557614913959924,647.075290498516893,1965.266189510678487,473.000000000000000,13.081606765327699,7.765668957790308
317,48,2,Bronx,004800,2004800,E,BX55,Soundview-Bruckner,BX,8034.718466344944318,3739.981681773329910,408.836107888236086,2339.589460591613260,915.593660508351491,182.620942648018257,1794.876974401692451,86.000000000000000,12.845348837209301,5.542385491438186
318,68,2,Bronx,006800,2006800,E,BX55,Soundview-Bruckner,BX,7470.211127930033399,2799.809130452867521,442.910580558784545,2220.630173275362722,1122.986769848067752,290.792752236251374,2376.393809351071013,186.000000000000000,12.146236559139783,5.232643053708237
319,70,2,Bronx,007000,2007000,E,BX55,Soundview-Bruckner,BX,6198.860385537721413,1737.190550988822224,703.975341506203677,3063.366794459840548,827.531485791687260,899.679982735841008,3089.271706753173930,100.000000000000000,10.689999999999998,2.865732758375115
320,89,2,Bronx,008900,2008900,E,BX27,Hunts Point,BX,5286.653820574682868,639.712123734010447,960.646807410788369,1686.746044607518570,1132.257952718480738,655.018960076814210,3704.823851700264640,90.000000000000000,17.752222222222226,12.681892140554940
321,121.01,2,Bronx,012101,2012101,E,BX35,Morrisania-Melrose,BX,4019.361039179189902,3760.865183890273329,969.887588411838919,1852.383471997795823,960.675338468185487,788.734871489751072,3102.033058371298921,99.000000000000000,11.713131313131312,3.775475276599433
322,125,2,Bronx,012500,2012500,E,BX35,Morrisania-Melrose,BX,2759.312074172821212,3144.858959433357995,937.847360043381968,613.964958799224860,695.438233332740197,765.878764196836755,2319.581402442034687,174.000000000000000,11.230459770114944,4.808331259217921
323,127.01,2,Bronx,012701,2012701,E,BX27,Hunts Point,BX,3581.309479756189830,2463.272907445093097,244.532247421357567,1097.998519940380220,636.970463545487405,307.766141632609617,3457.104661171320458,108.000000000000000,15.505555555555556,7.274367150858064
324,131,2,Bronx,013100,2013100,E,BX33,Longwood,BX,2405.584314074913891,2433.672142125687969,1169.818559703306164,470.374374226402267,1432.595389856401198,232.494384314250141,3114.256740203520167,298.000000000000000,11.580536912751679,5.090728058801268
325,143,2,Bronx,014300,2014300,I,BX14,East Concourse-Concourse Village,BX,2239.201964061586750,732.275133837106409,298.245955251825308,1742.631217319840971,2638.639105195132743,1088.603068704132738,3365.778464785678352,108.000000000000000,14.462037037037033,7.642866292006810
326,162,2,Bronx,016200,2016200,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,BX,8529.591427523204402,769.146655021173387,983.719150507364702,7045.774109284267070,6793.823897522273001,1889.710049919600124,2960.057563938883050,88.000000000000000,9.036363636363637,3.255558705804328
327,163,2,Bronx,016300,2016300,I,BX99,park-cemetery-etc-Bronx,BX,3386.837587353713843,3563.807791998878656,1638.358498232353895,2065.299917701877348,2077.329072282475863,0.000000000000000,0.000000000000000,933.000000000000000,13.871704180064294,7.239317495510804
328,166,2,Bronx,016600,2016600,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,BX,6465.383651283157633,3104.185955895963616,1348.259290954560356,4996.279551667247688,5172.013007361082600,980.617691808849941,3011.514344466623697,128.000000000000000,8.683593750000000,2.985971856556858
329,175,2,Bronx,017500,2017500,E,BX14,East Concourse-Concourse Village,BX,3008.035559984876272,638.441734514810264,807.720235353838007,2370.822213759402075,1703.727022719534716,249.582502428109308,3863.192265997508002,114.000000000000000,11.443859649122805,3.135552204340571
330,179.02,2,Bronx,017902,2017902,E,BX14,East Concourse-Concourse Village,BX,2463.392080447661556,2063.786351128135721,1234.844606087344118,3064.372333943876583,838.902598407299479,27.227925792845046,3477.231312565659664,115.000000000000000,11.898260869565215,4.933913833948036
331,202,2,Bronx,020200,2020200,E,BX59,Westchester-Unionport,BX,822.750751471964463,2694.310670163712530,542.989293085348095,1045.147174363185059,745.127557273582966,443.204752647720852,6708.527382220077016,109.000000000000000,10.032110091743117,2.977380178698771
332,204,2,Bronx,020400,2020400,E,BX59,Westchester-Unionport,BX,693.455121240992185,1921.155280446193274,550.976826318220219,2130.212406119342177,1913.594023591367659,718.486189471494072,5637.165279019292029,116.000000000000000,11.736206896551728,5.203784518342714
333,206.01,2,Bronx,020601,2020601,E,BX59,Westchester-Unionport,BX,1585.616699700580966,2696.023501374021180,563.638250840274168,1986.614167283126790,889.595433262113943,848.661318944699815,6339.116215410346740,129.000000000000000,9.919379844961242,4.083619670390854
334,216.01,2,Bronx,021601,2021601,E,BX08,West Farms-Bronx River,BX,4693.301934525020442,4091.890204248684768,65.301739424095970,1132.547386168106641,1923.334767894958077,470.493870928572846,2974.530951422523685,114.000000000000000,11.192982456140353,4.129683595804817
335,221.02,2,Bronx,022102,2022102,E,BX63,West Concourse,BX,2552.178922752112157,2393.024804700763980,774.315968833010515,2727.430139911570677,958.372171035066344,768.846550024835437,4226.607448452802601,61.000000000000000,14.290163934426234,4.070655349286844
336,223,2,Bronx,022300,2022300,E,BX63,West Concourse,BX,1565.237338400859244,3065.540593868618089,406.033212820098925,3678.627436166621010,642.660106108420337,72.123569725968636,4282.885079459405461,125.000000000000000,14.512000000000000,6.641336826175107
337,232,2,Bronx,023200,2023200,E,BX37,Van Nest-Morris Park-Westchester Square,BX,4731.327964363098545,3634.282333513711365,388.001045599692816,3665.111824881751545,1540.008913518291592,382.742243078017964,1647.787165883220496,91.000000000000000,11.919780219780218,4.278011474199452
338,236,2,Bronx,023600,2023600,I,BX37,Van Nest-Morris Park-Westchester Square,BX,5469.102502676080803,4671.609124142725705,133.556149260318506,2676.711598660718209,1374.004001523783018,644.457942499280534,856.781815496037211,106.000000000000000,13.510377358490572,4.849171342960283
339,243,2,Bronx,024300,2024300,E,BX36,University Heights-Morris Heights,BX,3546.473402649802210,3191.640100038076525,525.311038774495387,1239.916611335730067,1025.432232003174704,8.416522515251534,5425.350286951637827,109.000000000000000,11.281651376146792,3.329558004745627
340,246,2,Bronx,024600,2024600,I,BX49,Pelham Parkway,BX,4186.038208586463043,1851.707632007777192,1229.318896954541970,5449.698044686747380,1021.495592990182899,1558.773521625697185,2010.910795272218365,87.000000000000000,8.711494252873567,4.377092198405087
341,250,2,Bronx,025000,2025000,E,BX49,Pelham Parkway,BX,2760.875054899916904,1912.618129493714150,813.346952377590810,6004.248516249609565,1516.532413215175893,1298.053017581312361,3527.779297266890808,82.000000000000000,9.159756097560974,2.914114640385316
342,252,2,Bronx,025200,2025200,I,BX37,Van Nest-Morris Park-Westchester Square,BX,2687.638514052689970,1827.082739107272118,1153.087995570950852,4402.741211198143901,3044.333639962488633,933.572786060551493,3925.581772184477813,106.000000000000000,9.014150943396222,2.679852116717504
343,254,2,Bronx,025400,2025400,I,BX37,Van Nest-Morris Park-Westchester Square,BX,1877.259211722218424,1446.375419136767505,886.257827185310816,4353.697211040323964,3080.098840820713122,88.943373002561216,4488.690830733378789,99.000000000000000,10.055555555555554,3.907011547081086
344,287,2,Bronx,028700,2028700,I,BX29,Spuyten Duyvil-Kingsbridge,BX,4132.637512635927123,1238.703020869480952,1221.597534967383126,7810.765815578107322,1266.220781267750453,421.661772395545938,1994.324120771065964,89.000000000000000,10.230337078651690,4.158873440509789
345,288,2,Bronx,028800,2028800,I,BX49,Pelham Parkway,BX,1376.118376292432913,1721.415009265686194,619.617776836809753,5751.262673684401307,2020.919253452746716,1664.881514102356277,4824.311016374160317,228.000000000000000,8.856140350877190,3.597638361143555
346,301,2,Bronx,030100,2030100,I,BX29,Spuyten Duyvil-Kingsbridge,BX,3873.634285582189023,300.057249552363771,1772.515751258783212,7672.538226285827477,3876.859577665381039,261.696409688086078,5225.400984418639382,109.000000000000000,9.455045871559630,4.465909683752222
347,312,2,Bronx,031200,2031200,I,BX31,Allerton-Pelham Gardens,BX,2438.132540281524143,738.518385945248383,110.371533807353899,3594.641775725849584,2929.886937464043513,1173.660651486805136,3767.186337770267073,99.000000000000000,8.740404040404039,3.750263098033697
348,314,2,Bronx,031400,2031400,I,BX31,Allerton-Pelham Gardens,BX,1885.956424426486592,700.157459280026274,773.390531686934651,3576.867445006942035,2872.647829328901480,654.915805067131259,4511.184342392396502,108.000000000000000,7.926851851851850,2.014183653724535
349,330,2,Bronx,033000,2033000,E,BX07,Bronxdale,BX,5442.035258494082882,1530.482378727686637,252.237550081249026,5357.879041637679620,1433.286257688715750,166.546927838779851,1304.069287737371042,177.000000000000000,13.175141242937853,6.577885912398298
350,360,2,Bronx,036000,2036000,I,BX31,Allerton-Pelham Gardens,BX,3930.533395494072465,448.478696340592762,1008.947386401413382,1952.783924508085192,1333.897417184642563,295.491466410644648,4850.969186524134784,179.000000000000000,9.460893854748603,4.403028998890920
351,365.02,2,Bronx,036502,2036502,E,BX17,East Tremont,BX,4045.145718111618862,4045.145718111618862,363.423353670529139,1331.354944693326388,1892.044533106940662,708.212952394867784,954.858887226741672,43.000000000000000,9.476744186046513,3.454592334112068
352,368,2,Bronx,036800,2036800,I,BX44,Williamsbridge-Olinville,BX,6800.210779741158149,4596.240928739612173,1012.341792707541799,2373.726077279675337,2962.668700373905267,2076.248741722190061,4336.977615546973539,112.000000000000000,10.581250000000006,4.137295352985794
353,370,2,Bronx,037000,2037000,I,BX44,Williamsbridge-Olinville,BX,6292.701367233479687,4234.548317314021006,906.123344061764101,1902.963135424763095,2319.621423352652073,1461.063972412467820,3304.007992588670731,122.000000000000000,9.763114754098360,4.969480422808111
354,372,2,Bronx,037200,2037200,E,BX44,Williamsbridge-Olinville,BX,5124.717926728093516,3482.433421571777671,880.053401053261041,968.677516538681061,1396.577637275873485,569.755295631486092,2249.701937018731769,231.000000000000000,10.938095238095235,7.351197702446554
355,392,2,Bronx,039200,2039200,E,BX44,Williamsbridge-Olinville,BX,3913.214966902954984,910.699688636479664,1210.493897711040518,1624.358058215467963,654.529639695027640,1222.233655850657215,3982.444184930107895,48.000000000000000,9.285416666666666,2.143072916356953
356,394,2,Bronx,039400,2039400,E,BX44,Williamsbridge-Olinville,BX,2695.269589313715187,581.575104852862069,448.875989547911843,823.007280111987939,975.016836603875390,1235.419283330692679,4110.360466156744224,99.000000000000000,10.538383838383838,3.899756849319939
357,396,2,Bronx,039600,2039600,E,BX44,Williamsbridge-Olinville,BX,3427.044143959038593,1812.286489004582563,826.144765779961972,244.032275816872044,1001.944470135359552,1025.866237569209716,5426.968104353893978,110.000000000000000,9.250909090909090,3.644192198643006
358,398,2,Bronx,039800,2039800,I,BX44,Williamsbridge-Olinville,BX,4531.566457076784900,2291.211485627781713,1322.417636632376343,1762.733673426660744,2537.112752383633051,2113.063337898016925,6316.174731663492821,105.000000000000000,8.542857142857141,3.403924690222052
359,401,2,Bronx,040100,2040100,E,BX05,Bedford Park-Fordham North,BX,4544.516536177580747,1192.404235449447924,649.956531603005260,1139.009634522341912,1140.626331423371084,0.000000000000000,3822.034886408815964,265.000000000000000,13.469056603773577,5.573824874163567
360,403.03,2,Bronx,040303,2040303,E,BX28,Van Cortlandt Village,BX,5144.198918762326684,2451.334138112353685,900.578562865913796,2353.786576399331352,988.297846396863065,756.573825431726959,3135.986269542075661,63.000000000000000,8.773015873015872,3.764786176047304
361,403.04,2,Bronx,040304,2040304,E,BX28,Van Cortlandt Village,BX,5332.181542693911069,1931.735433854303437,312.638247988739067,2439.846238175879989,529.071773497153572,522.329329793559282,3300.295368162327577,47.000000000000000,12.074468085106385,3.940562092166569
362,404,2,Bronx,040400,2040400,I,BX44,Williamsbridge-Olinville,BX,3853.680687928372208,987.236298802299530,814.459638299892845,2154.109798193389906,2543.304253062998669,1696.186942666262667,7441.666622284319601,135.000000000000000,10.862222222222222,5.171562116649878
363,405.01,2,Bronx,040501,2040501,E,BX05,Bedford Park-Fordham North,BX,5068.371946386280797,3127.897365857621025,913.991996520415682,1270.038449075979543,721.010822111203538,1017.899915060285480,2119.793163873725462,51.000000000000000,9.568627450980390,2.242007153965253
364,405.02,2,Bronx,040502,2040502,E,BX05,Bedford Park-Fordham North,BX,4627.069738038149808,3611.585080719967664,1038.647490831465575,641.086548608618159,1314.574693690968616,1396.884228622205228,1472.042019424772207,100.000000000000000,9.782000000000002,4.010274178893382
365,406,2,Bronx,040600,2040600,I,BX44,Williamsbridge-Olinville,BX,2382.732524283726434,2394.919255101737690,974.372987922790571,1118.473172860856721,887.818630682700586,286.405106017116282,5866.522260937796091,126.000000000000000,9.588888888888890,6.016420493578848
366,407.01,2,Bronx,040701,2040701,E,BX28,Van Cortlandt Village,BX,4208.106998883348751,3403.952822010131968,475.548002805976523,2201.923409031166557,831.589436351123823,1309.231257382551803,2662.197211672978938,59.000000000000000,13.549152542372886,5.124934747485553
367,422,2,Bronx,042200,2042200,E,BX44,Williamsbridge-Olinville,BX,1880.423428834018523,2290.312133465169609,925.324547842932816,658.696751244501456,942.499854675222537,1427.113115383871445,5416.490061235216672,106.000000000000000,10.190566037735852,4.759582380677387
368,423,2,Bronx,042300,2042300,E,BX43,Norwood,BX,1399.081131929542380,1005.847163149934204,765.992697787974521,3573.745585513785954,925.450297333841945,0.000000000000000,2010.599670821117797,497.000000000000000,14.324748490945680,7.656657654527322
